,QuestionID,ReferenceAnswer,StudentAnswer,Score1,Score2,avg_score,max_score
528,PythonQ013,Dictionary is an unordered collection of key-value pairs. Keys are immutable objects and values can be mutable or immutable. A dictionary contains unique keys in it. An empty dictionary is represented with {} or dict() in python.,Dictionary is a data structure it is used to store key and values.It is mutuabe and unordered. ,5,4,4.5,5
529,PythonQ013,Dictionary is an unordered collection of key-value pairs. Keys are immutable objects and values can be mutable or immutable. A dictionary contains unique keys in it. An empty dictionary is represented with {} or dict() in python.,Dictionary is an unordered and immutable which contains key value pairs ,4,4,4.0,4
530,PythonQ013,Dictionary is an unordered collection of key-value pairs. Keys are immutable objects and values can be mutable or immutable. A dictionary contains unique keys in it. An empty dictionary is represented with {} or dict() in python.,Dictionary is an unordered collection of data values.data is written in key value pairs.,4,4,4.0,4
531,PythonQ013,Dictionary is an unordered collection of key-value pairs. Keys are immutable objects and values can be mutable or immutable. A dictionary contains unique keys in it. An empty dictionary is represented with {} or dict() in python.,"dictinonary is unordered collection of elements.
it has key value pair,the keys are immutable and unique.
keys are mutable.
it is iterable.",5,5,5.0,5
532,PythonQ013,Dictionary is an unordered collection of key-value pairs. Keys are immutable objects and values can be mutable or immutable. A dictionary contains unique keys in it. An empty dictionary is represented with {} or dict() in python.,Dictionary in Python is an unordered collection of data values.Dictionary holds key:value pair.there are represented in curly brackets.,5,5,5.0,5
533,PythonQ013,Dictionary is an unordered collection of key-value pairs. Keys are immutable objects and values can be mutable or immutable. A dictionary contains unique keys in it. An empty dictionary is represented with {} or dict() in python.,"It is an unordered data structure with elements separated by a comma and stored as a key-value pair. It is enclosed within curly brackets. 
{Key:value}",5,5,5.0,5
534,PythonQ013,Dictionary is an unordered collection of key-value pairs. Keys are immutable objects and values can be mutable or immutable. A dictionary contains unique keys in it. An empty dictionary is represented with {} or dict() in python.,"Python Dictionary data structures are unordered collection of elements. Python Dictionary is a mutable object. These are key-value pairs. In python dictionary keys are immutable and values are mutable. These are represented by ""{}"" or dict().",5,5,5.0,5
535,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",It takes different inputs from user,0,0,0.0,0
536,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",Remove white spaces,0,0,0.0,0
537,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",Seperate the numbers,0,0,0.0,0
538,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",Split() is used to remove the whitespaces from the string,0,0,0.0,0
539,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",When we use split ... It will identify the split and takes in the next element,0,0,0.0,0
540,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",For splitting purpose it is used.,1,1,1.0,1
541,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",It divides the data structures into several parts,1,1,1.0,1
542,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",it will do splitting,1,1,1.0,1
543,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ","It would split the elements ("" "")",1,1,1.0,1
544,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",Return the list,1,1,1.0,1
545,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",Convert a string into list of strings,3,2,2.5,3
546,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",it splits at particular character,2,2,2.0,2
547,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",Split () method used to split the input data,2,2,2.0,2
548,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",Split() converts string into ordered list of substings,2,2,2.0,2
549,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",split() method divides a string into a list.,3,2,2.5,3
550,PythonQ014,"Split is a built-in method of strings. It takes two parameters sep, maxsplit. It returns the list of words of the given string by splitting the given string taking sep as delimitter and maxsplit as the maximum number of splits that it can make. ",Split() method helps to split the string into list.,2,2,2.0,2
