QuestionID,StudentAnswer,Score1,Score2
PythonQ016,comment means explaining what we are feeling in the form of text we write comments in python to explain a line that is to explain a line of code why it is executed or why it should be executed we write commands in python by usig Hash tags and upper lines which look like aphostraphies we use three of them either if we want to give some line of comments we used theses upper lines otjher wise if we want a comment in a particular line we use hashtag,4,3
PythonQ016,"Comments are the lines that are not executed in python.
It just for the understanding sake of the third party who was looking into the code 
And by placing double slash (//) ,the interpreter leaves it by it was a single line comment.
And /* and */  it considered as a multi line comment.",3,3
PythonQ016,Comments defines the process of the method used or process performed.they are used for user understanding.comments can be specified using #.,4,3
PythonQ027,Compiler compiles the program at a time interpreter does line by line,3,3
PythonQ027,compiler compiles the whole code at once where as the interpreter checks line by line .,3,3
PythonQ027,"Compiler- executes a program at a time
Interpreter-executes a program line by line",3,3
PythonQ027,Compiler executes all the code at a time.Whereas interpreter executes the code line by line.,3,3
PythonQ027,"Compiler executes code by reading it at a time
Interpreter executes code by reading it line by line. ",4,3
PythonQ027,Compiler executes the complete code at a time whereas interpreter executives line by line. ,3,3
PythonQ006,compiler is a program that converts instructions into a machine-code,4,3
PythonQ027,"Compiler read the code and the execute the code, whereas interpreter read code line by line and executes line by line",3,3
PythonQ027,Compiler runs a code and produces error after all the code had run and interpreter runs code line by line and predicts error,3,3
PythonQ027,compiler runs the program all at once where as interpreter checks line by line.,3,3
PythonQ027,"compiler takes the all the code as input and gives out put
but an interpreter takes single line as input gives out put to line to line",3,3
PythonQ027,"Compiler transfer the high level language in to machine code at a time , whereas interpeter checks the code line by line. ",3,3
PythonQ027,"Compiler translates total code to machine language at a time and give output interpreter 
Execute code line by line",4,3
PythonQ006,Compiler used to convert Human readable High level language code to the machine understable binary format for the execution of user commands ,4,3
PythonQ027,"Compiler- whole code is executed
Intrepreter-line by line code is executed",3,3
PythonQ027,"compiler: fast,entire program at a time 
Interpreter: slow,line by line
    ",4,3
PythonQ027,"compiler:- it takes the program as a whole( all the code at once) and returns the error ,while the interpreter reads the code line by line and terminates if an error is identified in the middle",4,3
PythonQ027,"Compiler: Translates the whole code at a single time
Interpreter: translates line by line",3,3
PythonQ027,Complier takes entire program at a time whereas interpreter takes only a single line at a time,3,3
PythonQ027,Complier which converts whole human readable language into machine language at a time and interpreter which converts only one line of program  at a time into machine language .,4,3
PythonQ015,conversion of one data type to another data type,3,3
PythonQ006,Conversion of program into machine code,4,3
PythonQ006,Converts the information given in program into machine language,3,3
PythonQ006,Converts the source code into an executable( machine understandable) code.,4,3
PythonQ053,"creating list from already existing data like list,string",3,3
PythonQ053,Creating lists based on existing iterables,3,3
PythonQ053,creating lists based on existing iterables,3,3
PythonQ025,"Csv,datetime, operator,random,string",3,3
PythonQ058,"def fact(n):
	if n = 1 or 0:
		return 1
	else:
		return n*fact(n-1)
n = int(input())
print(fact(n))",3,3
PythonQ055,"def fun(num):
    if  num==1 or num==0:
        return 1
    else:
        return num*fun(num)
Print(fun(5))
Output: 120",3,3
PythonQ040,"def function_name(a,b,c=3,d=4): In the function header, c and d are the default arguments.",3,3
PythonQ040,"def function_name(a,b,c=3,d=4): In the function header, c and d are the default arguments.",3,3
PythonQ054,Default arguments are taken if no arguments are given,3,3
PythonQ054,Default arguments are those which take default values when not specified.,3,3
PythonQ054,Default arguments will be taken if no arguments given to the method. ,3,3
PythonQ032,"del is keyword whereas remove is a built-in         
Function",3,3
PythonQ032,del is used to delete the element and remove is used to remove the specified element,3,3
PythonQ032,"del method used to remove at a specific index 
Remove method removes value we specify",4,3
PythonQ032,Del() is used for the deleting all elements but remove() only perticular element,3,3
PythonQ032,"Del() means clearing all  values
Remove() means clearing specified value ",3,3
PythonQ032,"Del() used to delete whole list 
Remove() used to delete particular value",3,3
PythonQ032,Del() used to remove the all elements in a list and remove() used to remove the one element in a list,3,3
PythonQ032,"Del(), delete the required one.remove(),removes a file from the set.",4,3
PythonQ013,Dictionary is a mutable data structure that contains keys and values ,4,3
PythonQ013,Dictionary is unordered and it is mutable. It consists of keys and values.,4,3
PythonQ024,"Division operator is denoted by /,which divides the number on left side by number on right side and return a value(floating number). division also denotrd by // and return a whole number.",3,3
PythonQ021,"due to several calls, recursion slows down the execution, there by gives poor performance than iteration",3,3
PythonQ021,"due to the usage of stack for more number of time, the stack overflow error may occur in recursion. for this reason iteration is better than recursion.",3,3
PythonQ021,Due to time complexity iterative functions perform better than recursive functions,3,3
PythonQ052,"except,raise, finally,try are some of the keywords.",3,3
PythonQ051,Exception is a python object that represents an error,3,3
PythonQ051,Exception is an abnormal behaviour of program,3,3
PythonQ051,Exception is an abnormal behaviour of program.,3,3
PythonQ051,Exception that occur during a program,4,3
PythonQ023,Exponentation example 2**3=8 that symbol used for the exponent function,4,3
PythonQ062,"Expression is a combination of constants ,variables,operators.",3,3
PythonQ062,Expression is an entity in programming language that may be evaluated to determine its value.,4,3
PythonQ062,Expression is the combination of operators and operands includes constants and variables.,3,3
PythonQ018,Facilitate advanced mathematical and other types of operations on large numbers of data,3,3
PythonQ055,"fact = 1 
for i in range(1,num+1):
    fact = fact*i",3,3
PythonQ055,"fact = 1 
for i in range(1,num+1):
    fact = fact*i 
    
print(fact)    ",3,3
PythonQ055,"fact = 1 
for i in range(1,num+1):
    fact = fact*i 
    
print(fact)    ",3,3
PythonQ055,"fact =1
Def factorial(n):
 
 for I in range(1,n+1):
 fact*=I
 return fact
n = int(input())
print(factorial(n))
   ",3,3
PythonQ057,Feature that allow function to receive any number of arguments,3,3
PythonQ057,feature that allows a argument to allow any number of arguments,3,3
PythonQ057,feature that allows a function to receive any number of arguments,3,3
PythonQ057,feature that allows a function to receive any number of arguments,3,3
PythonQ057,Feature that allows function to recieve any number of arguments,3,3
PythonQ047,"filter ()
map()
reduce()",3,3
PythonQ047,"filter()
map()
reduce()",3,3
PythonQ047,"Filter(), map(), reduce() ",3,3
PythonQ047,"filter(),map(),reduce()",3,3
PythonQ030,For calculating highest lowest value in the function,4,3
PythonQ022,"for i in range (5,501):
    print(i)",3,3
PythonQ022,"for I in range (50,501):
    Print(I)",4,3
PythonQ022,"for i in range (500,501):
print (i)",3,3
PythonQ022,"For i in range(50, 501):
        Print(i) ",3,3
PythonQ022,"For I in range(50,501):
Print (I)",3,3
PythonQ022,"For i in range(50,501):
Print(i)",3,3
PythonQ022,"for i in range(50,502):
    print(i)",4,3
PythonQ022,for loop can be used with a range object from 50 to 500 and every number can be printed in every iteration,3,3
PythonQ037,Formal Parameters are Given in function definition and based on their order the parameters given in function call without defening the variables,3,3
PythonQ049,Formal parameters are local to a function and receives actual arguments,3,3
PythonQ002,Function helps us to use the same code again and again. ,3,3
PythonQ002,"Function in python used to do sub tasks
It's mainly reduces lines of code by a technique called code reusablility.",3,3
PythonQ002,Function makes a specific piece of code reusable.,4,3
PythonQ004,"Global variables are variables declared our side a function
Local variable are variable declared inside a function",4,3
PythonQ004,Global variables are variables declared outside a function and local variables declared inside a function.,4,3
PythonQ004,Global variables can be accessed throughout the entire program whereas local variable can be accessed in the specified function,4,3
